time_ms,temp_C,pressure_Pa,altitude_m,ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,angleX_deg,angleY_deg,angleZ_deg,latitude,longitude,distance_m
750005.0,20.9,101574.23,109.26,0.46,-2.94,9.438,-0.033,0.006,0.014,-17.935,-2.546,759.33,54.306137,-5.583571,331115.84
750254.0,20.91,101574.2,109.26,0.46,-2.971,9.462,-0.033,0.005,0.014,-17.914,-2.526,759.53,54.306137,-5.583571,331115.84
750503.0,20.91,101573.64,109.31,0.453,-2.964,9.448,-0.034,0.006,0.014,-17.916,-2.512,759.731,54.306137,-5.583571,331115.84
750759.0,20.91,101573.56,109.32,0.474,-2.952,9.455,-0.034,0.006,0.014,-17.999,-2.521,759.941,54.306137,-5.583571,331115.84
751008.0,20.92,101573.7,109.31,0.438,-2.971,9.45,-0.033,0.006,0.015,-17.955,-2.532,760.148,54.306137,-5.583571,331115.84
751257.0,20.92,101573.78,109.3,0.445,-2.966,9.45,-0.033,0.005,0.014,-17.918,-2.529,760.355,54.306137,-5.583571,331115.84
751506.0,20.92,101574.0,109.28,0.455,-2.935,9.467,-0.034,0.005,0.015,-17.885,-2.527,760.559,54.306137,-5.583571,331115.84
751759.0,20.93,101573.75,109.3,0.448,-2.952,9.471,-0.034,0.006,0.015,-17.998,-2.513,760.765,54.306137,-5.583571,331115.84
752008.0,20.93,101573.84,109.29,0.445,-2.964,9.44,-0.033,0.006,0.014,-17.945,-2.525,760.97,54.306137,-5.583571,331115.84
752257.0,20.93,101573.44,109.33,0.484,-3.041,9.455,-0.034,0.006,0.014,-17.992,-2.572,761.175,54.306137,-5.583571,331115.84
752506.0,20.93,101573.33,109.34,0.46,-2.971,9.467,-0.032,0.006,0.014,-18.114,-2.641,761.378,54.306137,-5.583571,331115.84
752771.0,20.94,101573.41,109.33,0.455,-2.954,9.452,-0.033,0.006,0.014,-18.187,-2.554,761.597,54.306137,-5.583571,331115.84
753004.0,20.94,101573.0,109.38,0.457,-2.966,9.448,-0.034,0.005,0.014,-18.027,-2.551,761.787,54.306137,-5.583571,331115.84
753253.0,20.94,101572.73,109.39,0.46,-2.969,9.462,-0.033,0.006,0.015,-17.967,-2.556,761.992,54.306137,-5.583571,331115.84
753507.0,20.94,101572.66,109.39,0.445,-2.95,9.455,-0.033,0.005,0.014,-17.92,-2.532,762.199,54.306137,-5.583571,331115.84
753754.0,20.95,101573.22,109.35,0.438,-2.966,9.457,-0.032,0.006,0.014,-17.973,-2.518,762.399,54.306137,-5.583571,331115.84
754003.0,20.95,101573.11,109.35,0.455,-2.942,9.464,-0.034,0.006,0.014,-17.918,-2.521,762.604,54.306137,-5.583571,331115.84
754258.0,20.95,101573.03,109.36,0.472,-2.962,9.44,-0.034,0.005,0.014,-17.911,-2.544,762.814,54.306137,-5.583571,331115.84
754507.0,20.95,101572.95,109.37,0.443,-2.95,9.471,-0.034,0.005,0.015,-17.906,-2.537,763.021,54.306137,-5.583571,331115.84
754758.0,20.96,101572.69,109.39,0.445,-2.947,9.448,-0.033,0.006,0.014,-17.981,-2.511,763.228,54.306137,-5.583573,331115.75
755007.0,20.96,101573.09,109.36,0.45,-2.962,9.448,-0.033,0.005,0.014,-17.936,-2.525,763.434,54.306137,-5.583573,331115.75
755256.0,20.96,101572.94,109.37,0.443,-2.964,9.433,-0.033,0.005,0.015,-17.922,-2.525,763.637,54.306137,-5.583573,331115.75
755505.0,20.96,101572.77,109.38,0.464,-2.954,9.445,-0.033,0.006,0.015,-17.901,-2.535,763.842,54.306137,-5.583573,331115.75
755765.0,20.97,101572.5,109.4,0.441,-2.938,9.455,-0.033,0.005,0.014,-18.046,-2.514,764.053,54.306137,-5.583573,331115.75
756003.0,20.97,101572.59,109.4,0.457,-2.954,9.474,-0.033,0.005,0.014,-17.972,-2.53,764.251,54.306137,-5.583573,331115.75
756258.0,20.97,101572.83,109.38,0.467,-2.954,9.445,-0.034,0.006,0.014,-17.93,-2.555,764.461,54.306137,-5.583573,331115.75
756507.0,20.98,101572.64,109.39,0.462,-2.945,9.464,-0.033,0.006,0.014,-17.912,-2.55,764.665,54.306137,-5.583573,331115.75
756756.0,20.98,101572.41,109.41,0.45,-2.95,9.455,-0.034,0.005,0.014,-17.982,-2.549,764.868,54.306137,-5.583573,331115.75
757005.0,20.98,101571.97,109.45,0.436,-2.964,9.436,-0.033,0.006,0.015,-17.951,-2.543,765.073,54.306137,-5.583573,331115.75
757254.0,20.98,101571.72,109.47,0.441,-2.935,9.44,-0.033,0.005,0.014,-17.914,-2.533,765.276,54.306137,-5.583573,331115.75
757503.0,20.99,101572.84,109.38,0.462,-2.957,9.445,-0.033,0.006,0.014,-17.903,-2.535,765.48,54.306137,-5.583573,331115.75
757755.0,20.99,101572.92,109.37,0.438,-2.969,9.462,-0.034,0.005,0.014,-17.998,-2.527,765.686,54.306137,-5.583573,331115.75
758004.0,20.99,101573.17,109.35,0.464,-2.971,9.459,-0.033,0.005,0.015,-17.953,-2.542,765.891,54.306137,-5.583573,331115.75
758253.0,21.0,101573.64,109.31,0.462,-2.978,9.438,-0.033,0.005,0.014,-18.175,-2.624,766.097,54.306137,-5.583573,331115.75
758508.0,21.0,101573.89,109.29,0.462,-2.95,9.438,-0.033,0.005,0.014,-18.038,-2.587,766.303,54.306137,-5.583573,331115.75
758756.0,21.01,101574.68,109.22,0.46,-2.945,9.433,-0.034,0.005,0.014,-18.065,-2.554,766.505,54.306137,-5.583573,331115.75
759006.0,21.01,101574.44,109.24,0.45,-2.962,9.455,-0.033,0.005,0.014,-17.972,-2.563,766.71,54.306137,-5.583573,331115.75
759255.0,21.01,101574.52,109.24,0.441,-2.964,9.426,-0.033,0.005,0.014,-17.941,-2.551,766.915,54.306137,-5.583573,331115.75
759504.0,21.01,101574.73,109.22,0.464,-2.962,9.45,-0.033,0.005,0.014,-17.93,-2.553,767.12,54.306137,-5.583573,331115.75
759755.0,21.02,101574.66,109.23,0.45,-2.95,9.459,-0.033,0.005,0.015,-18.008,-2.528,767.325,54.306137,-5.583573,331115.75
760004.0,21.02,101574.09,109.27,0.445,-2.962,9.483,-0.033,0.006,0.014,-17.95,-2.528,767.535,54.306137,-5.583573,331115.75
760253.0,21.02,101573.84,109.29,0.457,-2.954,9.462,-0.033,0.005,0.014,-17.934,-2.545,767.736,54.306137,-5.583573,331115.75
760508.0,21.02,101574.39,109.25,0.457,-2.945,9.464,-0.033,0.005,0.015,-17.915,-2.531,767.945,54.306137,-5.583573,331115.75
760757.0,21.03,101574.31,109.25,0.46,-2.954,9.443,-0.032,0.006,0.014,-18.014,-2.52,768.15,54.306137,-5.583573,331115.75
761006.0,21.03,101574.07,109.27,0.453,-2.952,9.443,-0.033,0.005,0.014,-17.946,-2.522,768.356,54.306137,-5.583573,331115.75
761256.0,21.03,101574.53,109.24,0.464,-2.964,9.459,-0.033,0.005,0.014,-17.929,-2.536,768.56,54.306137,-5.583573,331115.75
761505.0,21.03,101574.05,109.28,0.436,-2.974,9.452,-0.033,0.005,0.015,-17.92,-2.531,768.765,54.306137,-5.583573,331115.75
761795.0,21.04,101574.51,109.24,0.479,-2.938,9.412,-0.033,0.006,0.014,-18.097,-2.503,769.003,54.306137,-5.583575,331115.69
762004.0,21.04,101575.09,109.19,0.443,-2.954,9.45,-0.034,0.006,0.014,-17.982,-2.524,769.176,54.306137,-5.583575,331115.69
762253.0,21.04,101575.5,109.16,0.462,-2.952,9.462,-0.033,0.005,0.014,-17.943,-2.529,769.38,54.306137,-5.583575,331115.69
762508.0,21.05,101575.22,109.18,0.443,-2.969,9.455,-0.033,0.005,0.015,-17.94,-2.521,769.588,54.306137,-5.583575,331115.69
762758.0,21.05,101575.31,109.17,0.484,-2.959,9.459,-0.034,0.004,0.014,-18.002,-2.518,769.793,54.306137,-5.583575,331115.69
763007.0,21.05,101575.39,109.16,0.443,-2.964,9.445,-0.034,0.005,0.015,-17.943,-2.505,770.0,54.306137,-5.583575,331115.69
763256.0,21.05,101574.98,109.2,0.438,-2.94,9.44,-0.033,0.005,0.014,-17.924,-2.511,770.206,54.306137,-5.583575,331115.69
763505.0,21.06,101574.22,109.26,0.433,-2.957,9.44,-0.034,0.005,0.014,-17.917,-2.507,770.41,54.306137,-5.583575,331115.69
763790.0,21.06,101573.66,109.31,0.45,-2.952,9.476,-0.032,0.006,0.015,-18.056,-2.497,770.646,54.306137,-5.583575,331115.69
764005.0,21.06,101573.41,109.33,0.46,-2.988,9.445,-0.033,0.006,0.014,-18.117,-2.571,770.826,54.306137,-5.583575,331115.69
764255.0,21.06,101573.14,109.35,0.45,-2.95,9.45,-0.033,0.005,0.014,-18.059,-2.578,771.03,54.306137,-5.583575,331115.69
764504.0,21.07,101573.71,109.3,0.433,-2.959,9.469,-0.033,0.005,0.015,-17.959,-2.551,771.236,54.306137,-5.583575,331115.69
764757.0,21.07,101573.96,109.28,0.453,-2.94,9.445,-0.034,0.006,0.015,-18.022,-2.516,771.443,54.306137,-5.583575,331115.69
765006.0,21.07,101573.69,109.31,0.474,-2.952,9.45,-0.033,0.005,0.014,-17.946,-2.527,771.651,54.306137,-5.583575,331115.69
765256.0,21.07,101573.69,109.31,0.462,-2.966,9.467,-0.034,0.006,0.015,-17.924,-2.533,771.859,54.306137,-5.583575,331115.69
765505.0,21.07,101573.61,109.31,0.472,-2.959,9.445,-0.034,0.006,0.014,-17.896,-2.538,772.063,54.306137,-5.583575,331115.69
765762.0,21.08,101573.61,109.31,0.443,-2.947,9.452,-0.033,0.005,0.015,-18.012,-2.527,772.276,54.306137,-5.583575,331115.69
766005.0,21.08,101573.17,109.35,0.453,-2.947,9.438,-0.033,0.006,0.014,-17.97,-2.539,772.476,54.306137,-5.583575,331115.69
766254.0,21.09,101573.67,109.31,0.433,-2.952,9.443,-0.034,0.005,0.014,-17.937,-2.533,772.684,54.306137,-5.583575,331115.69
766503.0,21.09,101573.02,109.36,0.464,-2.954,9.44,-0.034,0.005,0.015,-17.916,-2.538,772.89,54.306137,-5.583575,331115.69
766768.0,21.09,101572.91,109.37,0.457,-2.95,9.471,-0.033,0.006,0.015,-18.014,-2.516,773.107,54.306137,-5.583575,331115.69
767006.0,21.09,101572.66,109.39,0.453,-2.962,9.445,-0.033,0.006,0.014,-17.96,-2.532,773.308,54.306137,-5.583575,331115.69
767255.0,21.09,101572.59,109.4,0.457,-2.945,9.462,-0.033,0.005,0.015,-17.923,-2.55,773.512,54.306137,-5.583575,331115.69
767504.0,21.1,101573.05,109.36,0.464,-2.947,9.462,-0.033,0.006,0.014,-17.91,-2.549,773.717,54.306137,-5.583575,331115.69
767771.0,21.1,101573.3,109.34,0.469,-2.966,9.459,-0.033,0.006,0.015,-18.0,-2.541,773.937,54.306137,-5.583575,331115.69
768003.0,21.1,101573.03,109.37,0.448,-2.954,9.436,-0.033,0.005,0.014,-17.941,-2.525,774.127,54.306137,-5.583575,331115.69
768253.0,21.11,101573.36,109.33,0.46,-2.976,9.462,-0.033,0.005,0.014,-17.925,-2.538,774.334,54.306137,-5.583575,331115.69
768507.0,21.11,101573.03,109.36,0.457,-2.959,9.464,-0.032,0.005,0.015,-17.911,-2.555,774.543,54.306137,-5.583575,331115.69
768778.0,21.11,101573.11,109.35,0.462,-2.966,9.464,-0.034,0.005,0.014,-18.021,-2.531,774.765,54.306137,-5.583575,331115.69
769004.0,21.12,101573.58,109.32,0.46,-2.962,9.436,-0.034,0.006,0.014,-17.978,-2.538,774.953,54.306137,-5.583575,331115.69
769253.0,21.12,101573.5,109.32,0.469,-2.947,9.448,-0.033,0.005,0.015,-17.924,-2.532,775.16,54.306137,-5.583575,331115.69
769508.0,21.12,101573.02,109.36,0.45,-2.978,9.448,-0.033,0.005,0.014,-17.929,-2.533,775.368,54.306137,-5.583575,331115.69
769816.0,21.12,101573.8,109.3,0.486,-3.098,9.438,-0.034,0.004,0.014,-18.289,-2.556,775.618,54.306137,-5.583575,331115.69
770003.0,21.12,101573.47,109.32,0.448,-2.95,9.493,-0.034,0.005,0.015,-18.166,-2.572,775.771,54.306137,-5.583575,331115.69
770258.0,21.13,101573.94,109.29,0.472,-2.952,9.448,-0.034,0.005,0.014,-18.019,-2.551,775.984,54.306137,-5.583575,331115.69
770507.0,21.13,101573.12,109.35,0.455,-2.959,9.433,-0.033,0.005,0.015,-17.962,-2.539,776.189,54.306137,-5.583575,331115.69
770768.0,21.13,101572.88,109.37,0.448,-2.981,9.426,-0.033,0.005,0.014,-18.008,-2.53,776.401,54.306145,-5.583575,331116.38
771006.0,21.13,101572.64,109.39,0.445,-2.945,9.443,-0.032,0.005,0.015,-17.948,-2.534,776.601,54.306145,-5.583575,331116.38
771255.0,21.13,101572.2,109.43,0.455,-2.957,9.445,-0.033,0.006,0.015,-17.907,-2.539,776.809,54.306145,-5.583575,331116.38
771504.0,21.14,101572.12,109.44,0.457,-2.959,9.457,-0.033,0.006,0.015,-17.907,-2.546,777.013,54.306145,-5.583575,331116.38
771810.0,21.14,101572.18,109.43,0.453,-2.969,9.471,-0.033,0.005,0.015,-18.057,-2.511,777.266,54.306145,-5.583575,331116.38
772008.0,21.15,101571.94,109.45,0.443,-2.95,9.476,-0.034,0.005,0.015,-17.985,-2.524,777.432,54.306145,-5.583575,331116.38
772257.0,21.15,101571.12,109.52,0.453,-2.947,9.459,-0.034,0.005,0.015,-17.953,-2.544,777.639,54.306145,-5.583575,331116.38
772507.0,21.15,101571.42,109.49,0.464,-2.945,9.455,-0.033,0.005,0.014,-17.931,-2.538,777.847,54.306145,-5.583575,331116.38
772776.0,21.15,101571.83,109.46,0.455,-2.964,9.452,-0.032,0.005,0.015,-18.001,-2.535,778.069,54.306145,-5.583576,331116.31
773008.0,21.15,101571.67,109.47,0.462,-2.931,9.457,-0.033,0.005,0.014,-17.951,-2.54,778.261,54.306145,-5.583576,331116.31
773257.0,21.16,101572.08,109.44,0.457,-2.957,9.45,-0.033,0.006,0.014,-17.929,-2.548,778.467,54.306145,-5.583576,331116.31
773506.0,21.16,101572.62,109.39,0.421,-2.959,9.443,-0.033,0.005,0.014,-17.924,-2.526,778.673,54.306145,-5.583576,331116.31
773784.0,21.16,101572.7,109.39,0.469,-2.954,9.45,-0.033,0.006,0.014,-18.01,-2.538,778.901,54.306145,-5.583576,331116.31
774005.0,21.17,101572.88,109.37,0.455,-2.938,9.445,-0.034,0.005,0.014,-17.939,-2.541,779.086,54.306145,-5.583576,331116.31
774254.0,21.17,101572.77,109.38,0.464,-2.959,9.431,-0.033,0.005,0.015,-17.912,-2.543,779.292,54.306145,-5.583576,331116.31
774503.0,21.17,101572.2,109.43,0.46,-2.959,9.431,-0.033,0.005,0.014,-17.916,-2.559,779.497,54.306145,-5.583576,331116.31
774790.0,21.17,101571.95,109.45,0.453,-2.969,9.433,-0.033,0.004,0.015,-17.997,-2.546,779.735,54.306145,-5.583576,331116.31
775005.0,21.18,101572.66,109.39,0.455,-2.95,9.45,-0.034,0.005,0.014,-17.946,-2.544,779.915,54.306145,-5.583576,331116.31
775255.0,21.18,101573.41,109.33,0.443,-2.952,9.45,-0.034,0.006,0.014,-17.913,-2.546,780.122,54.306145,-5.583576,331116.31
775504.0,21.18,101573.98,109.28,0.503,-3.096,9.433,-0.034,0.005,0.015,-18.009,-2.579,780.328,54.306145,-5.583576,331116.31
775792.0,21.18,101573.38,109.33,0.464,-2.966,9.438,-0.033,0.005,0.014,-18.262,-2.613,780.566,54.306145,-5.583576,331116.31
776007.0,21.19,101573.13,109.37,0.462,-2.947,9.436,-0.033,0.005,0.014,-18.076,-2.566,780.744,54.306145,-5.583576,331116.31
776256.0,21.19,101573.05,109.36,0.453,-2.964,9.431,-0.034,0.006,0.014,-17.986,-2.564,780.948,54.306145,-5.583576,331116.31
776506.0,21.19,101572.89,109.37,0.45,-2.95,9.445,-0.033,0.005,0.014,-17.933,-2.527,781.155,54.306145,-5.583576,331116.31
776797.0,21.19,101573.52,109.32,0.462,-2.945,9.476,-0.034,0.005,0.014,-18.023,-2.53,781.392,54.306145,-5.583576,331116.31
777006.0,21.2,101573.44,109.33,0.436,-2.966,9.414,-0.033,0.006,0.014,-17.964,-2.525,781.565,54.306145,-5.583576,331116.31
777255.0,21.2,101572.87,109.37,0.433,-2.976,9.428,-0.034,0.005,0.015,-17.949,-2.544,781.77,54.306145,-5.583576,331116.31
777505.0,21.2,101572.1,109.44,0.46,-2.964,9.416,-0.032,0.005,0.015,-17.928,-2.535,781.975,54.306145,-5.583576,331116.31
777806.0,21.21,101572.93,109.37,0.45,-2.969,9.452,-0.033,0.005,0.014,-18.034,-2.541,782.22,54.306145,-5.583576,331116.31
778004.0,21.21,101572.59,109.4,0.467,-2.947,9.445,-0.032,0.006,0.014,-17.98,-2.542,782.387,54.306145,-5.583576,331116.31
778253.0,21.21,101572.16,109.43,0.464,-2.962,9.443,-0.034,0.005,0.014,-17.935,-2.557,782.595,54.306145,-5.583576,331116.31
778508.0,21.21,101572.41,109.41,0.462,-2.952,9.44,-0.033,0.006,0.015,-17.924,-2.545,782.805,54.306145,-5.583576,331116.31
778844.0,21.21,101572.49,109.41,0.472,-2.964,9.452,-0.032,0.005,0.015,-18.066,-2.527,783.084,54.306145,-5.583576,331116.31
779003.0,21.21,101572.66,109.39,0.45,-2.966,9.462,-0.033,0.005,0.014,-18.004,-2.538,783.216,54.306145,-5.583576,331116.31
779257.0,21.22,101572.96,109.37,0.464,-2.947,9.424,-0.033,0.005,0.014,-17.944,-2.554,783.426,54.306145,-5.583576,331116.31
779507.0,21.22,101572.3,109.42,0.448,-2.957,9.445,-0.033,0.005,0.015,-17.928,-2.544,783.633,54.306145,-5.583576,331116.31
779833.0,21.23,101573.19,109.35,0.448,-2.969,9.459,-0.033,0.005,0.015,-18.073,-2.509,783.903,54.306145,-5.583576,331116.31
780003.0,21.23,101572.85,109.38,0.455,-2.974,9.452,-0.033,0.006,0.014,-17.993,-2.526,784.046,54.306145,-5.583576,331116.31
780258.0,21.23,101573.19,109.35,0.448,-2.954,9.459,-0.033,0.005,0.014,-17.936,-2.535,784.259,54.306145,-5.583576,331116.31
780507.0,21.23,101572.86,109.37,0.438,-2.962,9.467,-0.034,0.006,0.015,-17.925,-2.542,784.465,54.306145,-5.583576,331116.31
780799.0,21.24,101573.0,109.36,0.474,-2.957,9.464,-0.033,0.005,0.015,-18.0,-2.539,784.707,54.306145,-5.583576,331116.31
781003.0,21.24,101573.08,109.36,0.45,-2.969,9.459,-0.032,0.006,0.013,-17.941,-2.546,784.875,54.306145,-5.583576,331116.31
781258.0,21.24,101573.14,109.35,0.474,-3.017,9.459,-0.034,0.005,0.014,-18.0,-2.573,785.088,54.306145,-5.583576,331116.31
781507.0,21.24,101572.89,109.37,0.457,-2.983,9.462,-0.032,0.005,0.014,-18.127,-2.637,785.291,54.306145,-5.583576,331116.31
781801.0,21.25,101572.66,109.39,0.45,-2.962,9.424,-0.033,0.005,0.015,-18.093,-2.579,785.534,54.306145,-5.583576,331116.31
782005.0,21.25,101572.7,109.39,0.464,-2.981,9.459,-0.034,0.006,0.014,-18.0,-2.568,785.705,54.306145,-5.583576,331116.31
782254.0,21.25,101572.46,109.41,0.46,-2.976,9.433,-0.033,0.006,0.015,-17.938,-2.562,785.913,54.306145,-5.583576,331116.31
782504.0,21.25,101572.88,109.37,0.455,-2.959,9.448,-0.033,0.007,0.014,-17.924,-2.566,786.122,54.306145,-5.583576,331116.31
782806.0,21.26,101572.47,109.41,0.429,-2.971,9.459,-0.033,0.005,0.014,-17.996,-2.555,786.368,54.306145,-5.583576,331116.31
783004.0,21.26,101572.47,109.41,0.464,-2.95,9.433,-0.032,0.006,0.015,-17.957,-2.565,786.534,54.306145,-5.583576,331116.31
783253.0,21.26,101572.69,109.39,0.462,-2.94,9.448,-0.033,0.005,0.014,-17.916,-2.576,786.74,54.306145,-5.583576,331116.31
783508.0,21.26,101572.6,109.4,0.45,-2.942,9.419,-0.033,0.006,0.015,-17.908,-2.544,786.95,54.306145,-5.583576,331116.31
783755.0,21.26,101572.85,109.38,0.45,-2.947,9.426,-0.033,0.005,0.014,-17.906,-2.551,787.151,54.306145,-5.583579,331116.22
784006.0,21.27,101572.91,109.37,0.457,-2.954,9.471,-0.033,0.005,0.014,-17.974,-2.548,787.364,54.306145,-5.583579,331116.22
784255.0,21.27,101572.66,109.39,0.457,-2.964,9.457,-0.033,0.006,0.014,-17.923,-2.548,787.57,54.306145,-5.583579,331116.22
784504.0,21.27,101572.42,109.41,0.457,-2.962,9.431,-0.032,0.006,0.014,-17.91,-2.549,787.776,54.306145,-5.583579,331116.22
784757.0,21.27,101572.14,109.43,0.46,-2.957,9.455,-0.033,0.005,0.014,-17.903,-2.554,787.984,54.306145,-5.583579,331116.22
785006.0,21.28,101572.48,109.41,0.464,-2.945,9.426,-0.033,0.006,0.014,-17.973,-2.54,788.189,54.306145,-5.583579,331116.22
785255.0,21.28,101572.53,109.4,0.453,-2.971,9.431,-0.032,0.005,0.015,-17.951,-2.561,788.396,54.306145,-5.583579,331116.22
785504.0,21.28,101571.71,109.47,0.467,-2.974,9.45,-0.034,0.006,0.015,-17.933,-2.557,788.602,54.306145,-5.583579,331116.22
785758.0,21.28,101571.3,109.5,0.46,-2.959,9.438,-0.033,0.005,0.015,-17.936,-2.557,788.812,54.306145,-5.583579,331116.22
786008.0,21.29,101571.06,109.52,0.484,-2.964,9.445,-0.033,0.005,0.015,-17.977,-2.545,789.023,54.306145,-5.583579,331116.22
786258.0,21.29,101571.53,109.48,0.448,-2.942,9.445,-0.033,0.005,0.015,-17.922,-2.54,789.231,54.306145,-5.583579,331116.22
786507.0,21.29,101571.94,109.45,0.448,-2.959,9.445,-0.033,0.005,0.014,-17.918,-2.546,789.437,54.306145,-5.583579,331116.22
786760.0,21.3,101572.68,109.39,0.457,-2.962,9.457,-0.032,0.006,0.014,-17.897,-2.56,789.647,54.306145,-5.583579,331116.22
787007.0,21.3,101572.73,109.38,0.443,-2.957,9.438,-0.033,0.006,0.014,-18.012,-2.545,789.852,54.306145,-5.583579,331116.22
787256.0,21.3,101572.66,109.39,0.46,-2.959,9.457,-0.033,0.005,0.014,-18.194,-2.634,790.058,54.306145,-5.583579,331116.22
787505.0,21.3,101572.48,109.41,0.462,-2.95,9.459,-0.032,0.005,0.014,-18.058,-2.593,790.264,54.306145,-5.583579,331116.22
787758.0,21.3,101572.57,109.4,0.436,-2.942,9.445,-0.032,0.005,0.014,-17.983,-2.573,790.474,54.306145,-5.583579,331116.22
788008.0,21.31,101573.53,109.32,0.457,-2.954,9.457,-0.033,0.006,0.015,-18.033,-2.546,790.685,54.306145,-5.583579,331116.22
788257.0,21.31,101573.61,109.31,0.464,-2.957,9.44,-0.033,0.006,0.014,-17.947,-2.551,790.894,54.306145,-5.583579,331116.22
788506.0,21.31,101573.7,109.31,0.453,-2.959,9.464,-0.032,0.006,0.015,-17.925,-2.553,791.102,54.306145,-5.583579,331116.22
788759.0,21.32,101573.75,109.3,0.455,-2.969,9.457,-0.033,0.005,0.013,-17.917,-2.56,791.31,54.306145,-5.583579,331116.22
789006.0,21.32,101573.67,109.31,0.443,-2.952,9.428,-0.032,0.006,0.014,-17.957,-2.557,791.516,54.306145,-5.583579,331116.22
789255.0,21.32,101573.75,109.3,0.462,-2.938,9.448,-0.034,0.006,0.015,-17.918,-2.552,791.722,54.306145,-5.583579,331116.22
789504.0,21.32,101572.98,109.36,0.457,-2.952,9.436,-0.033,0.005,0.014,-17.903,-2.545,791.929,54.306145,-5.583579,331116.22
789757.0,21.33,101572.91,109.37,0.462,-2.957,9.436,-0.031,0.005,0.014,-17.906,-2.527,792.137,54.306145,-5.583579,331116.22
790006.0,21.33,101572.99,109.36,0.457,-2.969,9.459,-0.032,0.006,0.015,-17.949,-2.534,792.344,54.306145,-5.583579,331116.22
790255.0,21.33,101573.05,109.36,0.467,-2.945,9.45,-0.033,0.006,0.014,-17.933,-2.548,792.552,54.306145,-5.583579,331116.22
790504.0,21.33,101572.16,109.43,0.46,-2.959,9.455,-0.033,0.006,0.015,-17.927,-2.552,792.758,54.306145,-5.583579,331116.22
790757.0,21.34,101572.56,109.4,0.472,-2.938,9.45,-0.032,0.005,0.014,-17.93,-2.577,792.968,54.306145,-5.583579,331116.22
791005.0,21.34,101572.78,109.38,0.46,-2.964,9.428,-0.033,0.006,0.014,-17.98,-2.556,793.177,54.306145,-5.583579,331116.22
791254.0,21.34,101572.45,109.41,0.443,-2.942,9.455,-0.033,0.005,0.014,-17.923,-2.547,793.383,54.306145,-5.583579,331116.22
791503.0,21.34,101572.7,109.39,0.46,-2.969,9.431,-0.033,0.005,0.014,-17.911,-2.544,793.588,54.306145,-5.583579,331116.22
791756.0,21.34,101573.28,109.34,0.441,-2.971,9.431,-0.033,0.005,0.015,-17.901,-2.544,793.8,54.306145,-5.583579,331116.22
792006.0,21.35,101573.91,109.29,0.467,-2.957,9.44,-0.032,0.005,0.014,-17.968,-2.54,794.008,54.306145,-5.583579,331116.22
792255.0,21.35,101573.66,109.31,0.467,-2.957,9.44,-0.033,0.006,0.014,-17.941,-2.541,794.215,54.306145,-5.583579,331116.22
792504.0,21.35,101573.91,109.29,0.441,-2.969,9.443,-0.033,0.006,0.015,-17.911,-2.536,794.421,54.306145,-5.583579,331116.22
792757.0,21.35,101573.74,109.3,0.441,-2.95,9.426,-0.033,0.005,0.015,-17.929,-2.528,794.634,54.306145,-5.583579,331116.22
793004.0,21.36,101573.96,109.28,0.455,-2.978,9.467,-0.033,0.005,0.015,-18.13,-2.579,794.84,54.306145,-5.583579,331116.22
793254.0,21.36,101574.45,109.24,0.474,-2.966,9.45,-0.033,0.005,0.014,-18.078,-2.59,795.044,54.306145,-5.583579,331116.22
793503.0,21.36,101574.51,109.24,0.448,-2.95,9.452,-0.034,0.006,0.014,-17.97,-2.56,795.249,54.306145,-5.583579,331116.22
793756.0,21.36,101573.69,109.31,0.455,-2.964,9.443,-0.033,0.005,0.015,-17.935,-2.562,795.46,54.306145,-5.583579,331116.22
794005.0,21.37,101574.68,109.22,0.467,-2.959,9.459,-0.031,0.005,0.014,-17.983,-2.561,795.667,54.306145,-5.583579,331116.22
794254.0,21.37,101574.52,109.24,0.462,-2.964,9.467,-0.033,0.005,0.014,-17.933,-2.57,795.872,54.306145,-5.583579,331116.22
794503.0,21.37,101574.41,109.25,0.448,-2.947,9.431,-0.032,0.006,0.015,-17.922,-2.536,796.078,54.306145,-5.583579,331116.22
794756.0,21.37,101574.66,109.23,0.453,-2.95,9.459,-0.034,0.006,0.015,-17.92,-2.548,796.288,54.306145,-5.58358,331116.16
795007.0,21.38,101574.41,109.25,0.438,-2.954,9.419,-0.031,0.005,0.014,-17.99,-2.531,796.497,54.306145,-5.58358,331116.16
795256.0,21.38,101574.33,109.27,0.448,-2.933,9.479,-0.032,0.005,0.015,-17.936,-2.523,796.702,54.306145,-5.58358,331116.16
795505.0,21.38,101573.89,109.29,0.46,-2.966,9.474,-0.033,0.006,0.015,-17.921,-2.523,796.909,54.306145,-5.58358,331116.16
795758.0,21.38,101573.66,109.31,0.45,-2.959,9.45,-0.033,0.005,0.014,-17.928,-2.525,797.12,54.306145,-5.58358,331116.16
796007.0,21.39,101573.73,109.3,0.457,-2.942,9.438,-0.033,0.005,0.015,-17.99,-2.517,797.326,54.306145,-5.58358,331116.16
796257.0,21.39,101573.95,109.28,0.443,-2.957,9.443,-0.032,0.005,0.015,-17.941,-2.54,797.536,54.306145,-5.58358,331116.16
796506.0,21.39,101573.3,109.34,0.443,-2.974,9.455,-0.033,0.005,0.014,-17.918,-2.542,797.742,54.306145,-5.58358,331116.16
